,id,id_str,name,screen_name,location,description,url,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,geo_enabled,verified,statuses_count,media_count,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,has_custom_timelines,translator_type,require_some_consent,profile_banner_url
106,97174061,97174061,Claudia Vitolo,clavitolo,"Reading, United Kingdom","Scientist @ECMWF working on forecasting high-impact weather. #rstats lover, co-founder of @RLadiesGlobal",https://t.co/UejtrgKN3R,False,1051,0,1051,561,37,Wed Dec 16 09:24:36 +0000 2009,2524,True,False,863,152,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/732608525608886275/PEiv-kq-_normal.jpg,https://pbs.twimg.com/profile_images/732608525608886275/PEiv-kq-_normal.jpg,FF691F,000000,000000,000000,False,True,False,False,True,,False,
107,936516247,936516247,Maude Lachaine,Maude_LL,"Vancouver, British Columbia","Computational statistics, Bayesian methods, open science. Dabbles in machine learning. Sometimes called a grad student in statistics.",,False,481,0,481,351,40,Fri Nov 09 09:38:00 +0000 2012,1690,False,False,537,43,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/825572483734441985/_M10jtdf_normal.jpg,https://pbs.twimg.com/profile_images/825572483734441985/_M10jtdf_normal.jpg,007399,000000,000000,000000,False,False,False,False,True,,False,https://pbs.twimg.com/profile_banners/936516247/1497306146
108,844000344803688448,844000344803688448,Matthew S,MathStatsLife,,"I'm a PhD student who's passionate about math and stats, and my mission is to break the stigma that my subject area is boring and not applicable!",,False,36,0,36,36,2,Tue Mar 21 01:38:57 +0000 2017,7,False,False,90,16,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/844299762937442305/YEURPvdd_normal.jpg,https://pbs.twimg.com/profile_images/844299762937442305/YEURPvdd_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
109,175472066,175472066,Daniel Gillis 🏳️‍🌈,DrDanielGillis,University of Guelph,"Associate Prof & Statistician in @uofgcomputing at @uofg, cofounder @Farm_2_Fork, GuelphHacks, @UofG_ILC, GryphonsCare, & @IdeasCongress. Pronouns: he/him/his.",https://t.co/JZO6q1QQuW,False,1789,0,1789,1287,127,Fri Aug 06 18:10:25 +0000 2010,10882,True,False,14770,1348,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/758344232654479360/wAUkJNwL_normal.jpg,https://pbs.twimg.com/profile_images/758344232654479360/wAUkJNwL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,True,,False,https://pbs.twimg.com/profile_banners/175472066/1469638333
110,68049343,68049343,Chris Bilder,Chris_Bilder,Nebraska,Professor in the Department of Statistics at the University of Nebraska-Lincoln,http://t.co/k8AkWr1nvK,False,139,0,139,107,10,Sun Aug 23 02:29:41 +0000 2009,53,True,False,1939,554,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/989169566067523586/hhU1lhVb_normal.jpg,https://pbs.twimg.com/profile_images/989169566067523586/hhU1lhVb_normal.jpg,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/68049343/1353528577
111,735627367926890496,735627367926890496,Roxana Noelia,data_datum,Argentina,PhD. Postdoc #AI for drug design/Proteins. #rstats professor. @RLadies_rciacte @NeaRenel Co-founder/organizer. #R #Python #linux #bayes #ML #RL #DL She/her,https://t.co/uo0tEdKEhP,False,1740,0,1740,2642,458,Thu May 26 00:23:26 +0000 2016,4839,False,False,6827,397,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1178342186900951042/w9Rnh1eE_normal.jpg,https://pbs.twimg.com/profile_images/1178342186900951042/w9Rnh1eE_normal.jpg,981CEB,000000,000000,000000,False,True,False,False,True,,False,https://pbs.twimg.com/profile_banners/735627367926890496/1549586086
112,1310056453,1310056453,Luchino,Luchino_PSD,,Statistically curious,,False,50,0,50,250,2,Thu Mar 28 09:57:16 +0000 2013,12,False,False,56,8,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/563065573962432513/eA5cJN3F_normal.jpeg,https://pbs.twimg.com/profile_images/563065573962432513/eA5cJN3F_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False,https://pbs.twimg.com/profile_banners/1310056453/1402857981
113,855893861133987840,855893861133987840,Jason,statisticJason,"Kelowna, British Columbia","Associate professor of Statistics, UBC",,False,21,0,21,44,0,Sat Apr 22 21:19:33 +0000 2017,61,False,False,31,1,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1106014290367016960/Bm_OboWU_normal.jpg,https://pbs.twimg.com/profile_images/1106014290367016960/Bm_OboWU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,,False,
114,24034791,24034791,Cody Hyndman,codyhyndman,"Montréal, Québec","Associate Professor, Mathematics and Statistics, @Concordia University",,False,57,0,57,314,1,Thu Mar 12 20:55:42 +0000 2009,532,False,False,327,17,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/862043610832941058/cKqnihy__normal.jpg,https://pbs.twimg.com/profile_images/862043610832941058/cKqnihy__normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
115,3050688716,3050688716,S&T Maths & Stats,sandtmaths,"Rolla, MO","Department of Mathematics & Statistics, Missouri University of Science and Technology",,False,192,0,192,157,8,Sat Feb 28 18:25:08 +0000 2015,132,False,False,841,10,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/571805867981287424/MkrcI0rX_normal.jpeg,https://pbs.twimg.com/profile_images/571805867981287424/MkrcI0rX_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/3050688716/1425164202
116,548845267,548845267,Richard Lockhart,DocLocSFU,Simon Fraser University,Professor in the Department of Statistics and Actuarial Science at SFU.,http://t.co/Og6Bfu5oXR,False,165,0,165,47,6,Mon Apr 09 01:21:26 +0000 2012,314,True,False,256,15,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2071424604/RALm_normal.jpg,https://pbs.twimg.com/profile_images/2071424604/RALm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
117,1661184770,1661184770,Tom Loughin,TomLoughin,"Surrey, BC","Statistician, Beer aficionado, Amateur Curler",http://t.co/oXe6C28nD1,False,51,0,51,19,1,Sat Aug 10 23:33:54 +0000 2013,46,False,False,226,11,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/882285949459120128/U1z0M19V_normal.jpg,https://pbs.twimg.com/profile_images/882285949459120128/U1z0M19V_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/1661184770/1499188270
118,3948752537,3948752537,Pierre Alquier,PierreAlquier,"Tokyo, Japan",Research Scientist @RIKEN_AIP / 2014-19 Professor in Statistics @ENSAEparis / 2012-14 Lecturer @ucddublin / 2007-12 Maître de confs @ParisDiderot 🤖📚🇪🇺🏳️‍🌈,https://t.co/cOtwXBRrjz,False,2838,0,2838,2107,163,Tue Oct 13 18:26:03 +0000 2015,62535,True,False,9649,916,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1215913105076547584/UCGzZa5v_normal.jpg,https://pbs.twimg.com/profile_images/1215913105076547584/UCGzZa5v_normal.jpg,34393E,000000,000000,000000,False,True,False,False,True,,False,https://pbs.twimg.com/profile_banners/3948752537/1564306659
119,266762558,266762558,"CRC Data Science, Stats, and Math",CRC_MathStats,"Boca Raton, FL","Information about Chapman & Hall/@CRCPress #DataScience, #Statistics, and #Math books and authors. #Rstats",http://t.co/Bov76TahfS,False,2153,0,2153,1332,60,Tue Mar 15 19:31:19 +0000 2011,509,True,False,1903,416,False,False,False,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1274321717/Chap_and_Hall_Logo_for_FB_normal.jpg,https://pbs.twimg.com/profile_images/1274321717/Chap_and_Hall_Logo_for_FB_normal.jpg,1B95E0,A8C7F7,C0DFEC,333333,True,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/266762558/1470061860
120,4064213420,4064213420,CANSSI - INCASS,CANSSIINCASS,Canada,The purpose of CANSSI is to advance research in the statistical sciences in Canada.,https://t.co/zeukjwTe96,False,343,0,343,53,5,Fri Oct 30 03:02:47 +0000 2015,183,False,False,224,87,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/659929254172323841/HnwdgHoO_normal.jpg,https://pbs.twimg.com/profile_images/659929254172323841/HnwdgHoO_normal.jpg,457102,000000,000000,000000,False,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/4064213420/1471842933
121,84873162,84873162,The Fields Institute,FieldsInstitute,"Toronto, Canada",The Fields Institute is a center for mathematical research. Our mission is to provide a supportive and stimulating environment for mathematics innovation.,https://t.co/s9apAz1GVs,False,7260,0,7260,743,192,Sat Oct 24 15:28:07 +0000 2009,2505,True,True,3537,869,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/731208619434201088/ZXbye6lG_normal.jpg,https://pbs.twimg.com/profile_images/731208619434201088/ZXbye6lG_normal.jpg,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/84873162/1493923827
122,2353784580,2353784580,Centre de recherches mathématiques (CRM),CRM_Montreal,"Montréal, Canada",Le Centre de recherches mathématiques (CRM) est une plaque tournante mondiale en sciences mathématiques.,http://t.co/HzyazZHdo1,False,480,0,480,249,19,Thu Feb 20 21:03:09 +0000 2014,76,True,False,312,24,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/436615969566228480/P_CHk2-1_normal.jpeg,https://pbs.twimg.com/profile_images/436615969566228480/P_CHk2-1_normal.jpeg,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/2353784580/1578939811
123,56291065,56291065,Dave Campbell,iamdavecampbell,Ottawa,"Statistics Professor @Carleton_U, Bayesian Methods, Machine Learning, Uncertainty Quantification, Functional Data, & Evidence Based Decisions (he/him)",https://t.co/nvmXI37IOb,False,913,0,913,912,60,Mon Jul 13 04:52:37 +0000 2009,188,True,False,1095,87,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/723634312218714113/A2tC_8Dq_normal.jpg,https://pbs.twimg.com/profile_images/723634312218714113/A2tC_8Dq_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/56291065/1568209973
124,220316405,220316405,Jeffrey Rosenthal,ProbabilityProf,Toronto,"Professor of Statistics at the University of Toronto, and author of ""Struck by Lightning"" and ""Knock on Wood"".  For more info, see: https://t.co/pDNiwH3gPk",https://t.co/C8ZLfdyqxB,False,1552,0,1552,138,32,Sat Nov 27 12:22:25 +0000 2010,11698,False,False,944,43,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1028009306292072449/VDbBb56t_normal.jpg,https://pbs.twimg.com/profile_images/1028009306292072449/VDbBb56t_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,,False,https://pbs.twimg.com/profile_banners/220316405/1543244146
125,724815195093225472,724815195093225472,Radu Craiu,rvcraiu,"Toronto, Ontario","Professor and Chair of Statistical Sciences at the University of Toronto. Family first then some reading, sports, mountains and lots of randomness.",https://t.co/LJ3bhmVv1s,False,639,0,639,538,6,Tue Apr 26 04:19:43 +0000 2016,3064,False,False,1069,130,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1146190010170990592/VizGRk6U_normal.png,https://pbs.twimg.com/profile_images/1146190010170990592/VizGRk6U_normal.png,19CF86,000000,000000,000000,False,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/724815195093225472/1528394329
126,437626848,437626848,Nancy Reid,reid_nancy,Toronto,,http://t.co/RhXR1ikYpS,False,553,0,553,106,23,Thu Dec 15 16:59:37 +0000 2011,966,False,False,1298,54,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/927304403740065792/3JzSjwK3_normal.jpg,https://pbs.twimg.com/profile_images/927304403740065792/3JzSjwK3_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False,
127,3297928452,3297928452,Stats Society of Can,SSC_stat,"Ottawa, Ontario",Encouraging the development and use of statistics and probability. / Encourageant le développement et l'utilisation de la statistique et des probabilités.,https://t.co/TQ896z2WT2,False,569,0,569,424,23,Mon Jul 27 15:32:28 +0000 2015,123,False,False,924,175,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/710937198657445888/zIdhF7Yz_normal.jpg,https://pbs.twimg.com/profile_images/710937198657445888/zIdhF7Yz_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/3297928452/1571766834
128,153811467,153811467,Ellie K ♕,EllieAsksWhy,,"Statistics, probability, risk, and due diligence",https://t.co/mpzMX14y03,False,3749,0,3749,1792,237,Wed Jun 09 14:44:44 +0000 2010,55995,True,False,56679,554,False,False,False,111111,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1226584719950852098/UUWDf60x_normal.jpg,https://pbs.twimg.com/profile_images/1226584719950852098/UUWDf60x_normal.jpg,981CBF,EEEEEE,EFEFEF,333333,True,True,False,False,True,regular,False,https://pbs.twimg.com/profile_banners/153811467/1401325839
129,784479401228382208,784479401228382208,DataSciSeminarSeries,DS3madison,"Madison, WI",,https://t.co/kBkY41eIqV,False,49,0,49,2,1,Fri Oct 07 19:43:58 +0000 2016,1,False,False,18,9,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/784481507200991232/2l6SFuzK_normal.jpg,https://pbs.twimg.com/profile_images/784481507200991232/2l6SFuzK_normal.jpg,B70101,000000,000000,000000,False,False,False,False,False,,False,
130,3091830609,3091830609,Dr. Johanna Franklin,JohannaF_math,"Long Island, NY","Associate Professor of Mathematics @HofstraU. Logician, fan of the laws of probability & randomness, & mathematical crafter. All opinions my own. She/her/hers",http://t.co/4F2vOLOXp6,False,565,0,565,682,18,Sun Mar 15 00:36:48 +0000 2015,1402,True,False,1707,201,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/577654365449646080/TkbEfDil_normal.jpeg,https://pbs.twimg.com/profile_images/577654365449646080/TkbEfDil_normal.jpeg,4A913C,000000,000000,000000,False,False,False,False,False,,False,
131,4145713119,4145713119,Harry Crane,HarryDCrane,"Rutgers University, New Jersey","probability, complexity, gambling, common sense. Professor @RutgersU Co-founder @researchersone (https://t.co/2fcTB3adIV) Book https://t.co/KufQga2dVs",https://t.co/sbrGswpeOw,False,7344,0,7344,246,135,Mon Nov 09 01:32:15 +0000 2015,2888,False,False,5036,375,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/984248110405763072/_wUcqquq_normal.jpg,https://pbs.twimg.com/profile_images/984248110405763072/_wUcqquq_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/4145713119/1512272593
132,202370111,202370111,Carl Shan,carl_shan,"Belmont, California","CS teacher at Nueva School. Co-founder of Orenda Academy (life skills, soft skills, people skills for teens)",http://t.co/v0tLeYbSrO,False,408,0,408,723,30,Wed Oct 13 22:14:34 +0000 2010,25,True,False,2032,66,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/431495899760447488/uw2dIKzs_normal.png,https://pbs.twimg.com/profile_images/431495899760447488/uw2dIKzs_normal.png,4EA4C9,A8C7F7,C0DFEC,333333,True,False,False,False,False,,False,
133,2200612749,2200612749,Tommy Jones,thos_jones,"Washington, DC","Statistician, mathematician, or data scientist depending on the problem or the audience. Author of #textmineR, for R. @DataScienceDC he/him",https://t.co/imtjlgxw4S,False,754,0,754,1119,41,Fri Nov 29 15:18:42 +0000 2013,1940,False,False,1690,132,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1224481703198121984/BHb4GeZ__normal.jpg,https://pbs.twimg.com/profile_images/1224481703198121984/BHb4GeZ__normal.jpg,009999,EEEEEE,EFEFEF,333333,True,False,False,False,True,,False,https://pbs.twimg.com/profile_banners/2200612749/1432675333
134,1191642560,1191642560,Karl Rohe,karlrohe,"Madison, WI",absent minded statistics professor. a bit dyslexic. a bit ADD.,https://t.co/k0Id262rjK,False,1245,0,1245,239,29,Mon Feb 18 01:04:21 +0000 2013,12121,True,False,3520,251,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1223945966207762432/U4A_0ZJJ_normal.jpg,https://pbs.twimg.com/profile_images/1223945966207762432/U4A_0ZJJ_normal.jpg,B70101,000000,000000,000000,False,False,False,False,False,,False,
135,403002488,403002488,Valerie Loveland,ValerieLoveland,"Boston, MA","Computer Science/Statistics student, poet, interested in data, nail art, and celebrity cats.",,False,218,0,218,1319,5,Tue Nov 01 21:50:10 +0000 2011,409,False,False,270,75,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/838415416905052161/sy7xYWCu_normal.jpg,https://pbs.twimg.com/profile_images/838415416905052161/sy7xYWCu_normal.jpg,981CEB,000000,000000,000000,False,True,False,False,False,,False,
136,288237991,288237991,M Pacer,mxpacer,"Berkeley, CA",Core dev @ProjectJupyter. Senior Notebook Engineer @Netflix Data Science Platform. UC Berkeley PhD; Cognitive Scientist. Unabashedly trans*. she/they,https://t.co/RDSTPIJfbe,False,884,0,884,299,34,Tue Apr 26 13:57:03 +0000 2011,1129,True,False,1553,86,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1216199938662469633/O5ZC0Uwm_normal.jpg,https://pbs.twimg.com/profile_images/1216199938662469633/O5ZC0Uwm_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,True,,False,https://pbs.twimg.com/profile_banners/288237991/1529906450
137,501890850,501890850,John Muschelli,StrictlyStat,"Baltimore, MD",Assistant scientist at @jhubiostat. Trying not to drown in the sea of data. Tweets are my own.,https://t.co/bIi0A0a6v4,False,1605,0,1605,561,70,Fri Feb 24 15:49:46 +0000 2012,2819,False,False,3916,267,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3161295308/9565457a1e48014c90a353c2ce1eea96_normal.png,https://pbs.twimg.com/profile_images/3161295308/9565457a1e48014c90a353c2ce1eea96_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,True,,False,
138,1918556978,1918556978,jhubiostat,jhubiostat,"Baltimore, MD",This is the twitter feed for the Johns Hopkins Department of Biostatistics; the world's first department of biostatistics,http://t.co/ld6Lhg7ujQ,False,8720,0,8720,54,186,Mon Sep 30 01:00:37 +0000 2013,177,False,False,1130,155,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000610548106/19d8132028aa807ddad243ab01dcb2e7_normal.jpeg,https://pbs.twimg.com/profile_images/378800000610548106/19d8132028aa807ddad243ab01dcb2e7_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/1918556978/1382039931
139,239436757,239436757,Andre Waschka,AndreWaschka,,PhD candidate at UC Berkeley in Statistics. NC State Alum. Carolina Panthers and Dallas Mavericks fan.,,True,89,0,89,565,3,Mon Jan 17 16:33:48 +0000 2011,798,True,False,1561,15,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/579358496212131840/QQm-XkTJ_normal.jpg,https://pbs.twimg.com/profile_images/579358496212131840/QQm-XkTJ_normal.jpg,FF0000,F2E195,FFF7CC,0C3E53,True,True,False,False,False,,False,https://pbs.twimg.com/profile_banners/239436757/1377294111
140,288886923,288886923,WomenInStatistics,WomenInStats,USA,"In profile picture:  Florence Nightingale. 
Picture from : https://t.co/DUqeXesGDK",,False,1686,0,1686,327,65,Wed Apr 27 16:40:27 +0000 2011,1,False,False,1618,3,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/718256477526499329/gAjFm12l_normal.jpg,https://pbs.twimg.com/profile_images/718256477526499329/gAjFm12l_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
141,2249045844,2249045844,NYU Data Science,NYUDataScience,"New York, NY","Official profile of the Center for Data Science at NYU, home of the Master's and Ph.D. in Data Science, and part of the Moore-Sloan Data Science Environment",http://t.co/r4a33TQ17a,False,11848,0,11848,686,216,Mon Dec 16 17:16:28 +0000 2013,1760,True,False,1745,320,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/631178831022419968/QAUCuXNR_normal.jpg,https://pbs.twimg.com/profile_images/631178831022419968/QAUCuXNR_normal.jpg,9266CC,FFFFFF,DDEEF6,333333,True,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/2249045844/1526913741
142,33861734,33861734,Emi Tanaka 🌾,statsgen,"Melbourne, Victoria",stats academic at Monash University | statistical modeling | front end dev | plant breeding | genetics | #rstats #statsed #dataviz | Views are my own | she/her,https://t.co/C0i3JqmGTh,False,2353,0,2353,383,52,Tue Apr 21 09:45:47 +0000 2009,5660,True,False,2796,291,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1077846055922819072/fePfZxjO_normal.jpg,https://pbs.twimg.com/profile_images/1077846055922819072/fePfZxjO_normal.jpg,2D8723,000000,000000,000000,False,False,False,False,True,,False,https://pbs.twimg.com/profile_banners/33861734/1497406560
143,237998293,237998293,Garth Tarr,garthtarr,"Sydney, New South Wales","Researcher and lecturer in statistics and data science at the University of Sydney. Interested in model selection, computational statistics and meat. (he/him)",https://t.co/U0RROECuvG,False,398,0,398,274,25,Fri Jan 14 03:43:46 +0000 2011,1200,True,False,1108,91,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1003555874613313536/yGuMBxn__normal.jpg,https://pbs.twimg.com/profile_images/1003555874613313536/yGuMBxn__normal.jpg,038543,000000,F6F6F6,333333,True,False,False,False,True,,False,https://pbs.twimg.com/profile_banners/237998293/1398500314
144,4707372193,4707372193,Sarah Romanes,sarah_romanes,"Sydney, New South Wales","Data Scientist | #rstats | Coriander hater, cat-fanatic 🐾",https://t.co/mB23fmjOxn,False,1844,0,1844,231,20,Mon Jan 04 06:17:16 +0000 2016,11440,True,False,1407,194,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,ABB8C2,000000,000000,000000,False,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/4707372193/1561959190
145,1411105375,1411105375,Stas Kolenikov,StatStas,"Columbia, MO",Survey statistician. Views are not my employer's (@AbtAssociates @AbtDataScience). Looking forward to opportunities to collect data for you. [stas kɐlʲ'enʲikɐv],,False,1793,0,1793,2072,72,Tue May 07 19:57:10 +0000 2013,13531,True,False,15435,913,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3627899175/11191f95c1ab9fb552c70068c4f4995f_normal.jpeg,https://pbs.twimg.com/profile_images/3627899175/11191f95c1ab9fb552c70068c4f4995f_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/1411105375/1505147133
146,631295964,631295964,Siena Duplan,SienaDuplan,SF,"data scientist • alumni @CarnegieMellon @Ripple @Salesforce @UCLA • statistics, philosophy, design, humor, technology, data",https://t.co/XWDPWas4rF,True,467,0,467,630,34,Mon Jul 09 16:15:00 +0000 2012,2459,True,False,520,119,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/991904343715545088/WbkYTu2F_normal.jpg,https://pbs.twimg.com/profile_images/991904343715545088/WbkYTu2F_normal.jpg,8F8681,000000,F3F3F3,333333,False,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/631295964/1506275634
